Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1961","1961","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1962","1962","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1963","1963","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1964","1964","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1965","1965","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1966","1966","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1967","1967","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1968","1968","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1969","1969","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1970","1970","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1971","1971","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1972","1972","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1973","1973","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1974","1974","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1975","1975","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1976","1976","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1977","1977","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1978","1978","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1979","1979","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1980","1980","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1981","1981","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1982","1982","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1983","1983","1000 US$","287","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1984","1984","1000 US$","1023","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1985","1985","1000 US$","742","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1986","1986","1000 US$","1283","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1987","1987","1000 US$","1579","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1988","1988","1000 US$","4283","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1989","1989","1000 US$","5296","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1990","1990","1000 US$","4187","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1991","1991","1000 US$","4600","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1992","1992","1000 US$","4279","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1993","1993","1000 US$","4930","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1994","1994","1000 US$","3159","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1995","1995","1000 US$","2107","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1996","1996","1000 US$","3625","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1997","1997","1000 US$","4924","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1998","1998","1000 US$","4214","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","1999","1999","1000 US$","4644","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2000","2000","1000 US$","2836","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2001","2001","1000 US$","3063","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2002","2002","1000 US$","3268","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2003","2003","1000 US$","4649","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2004","2004","1000 US$","3399","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2005","2005","1000 US$","1271","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2006","2006","1000 US$","2877","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2007","2007","1000 US$","3550","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2008","2008","1000 US$","5267","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2009","2009","1000 US$","2014","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2010","2010","1000 US$","11740","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2011","2011","1000 US$","14501","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2012","2012","1000 US$","12265","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2013","2013","1000 US$","10644","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2014","2014","1000 US$","11200","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2015","2015","1000 US$","8347","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2016","2016","1000 US$","8573","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2017","2017","1000 US$","5584","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2018","2018","1000 US$","5974","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2019","2019","1000 US$","6613","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2020","2020","1000 US$","8218","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","01270","Mushrooms and truffles","2021","2021","1000 US$","10046","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","01270","Mushrooms and truffles","1961","1961","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","01270","Mushrooms and truffles","1962","1962","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","01270","Mushrooms and truffles","1963","1963","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","01270","Mushrooms and truffles","1964","1964","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","01270","Mushrooms and truffles","1965","1965","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","01270","Mushrooms and truffles","1966","1966","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","01270","Mushrooms and truffles","1967","1967","tonnes","0","A","Official figure"
